amd,rcm,padding,matrix_name,partial_gauss,r2mode6,_timestamp,n,rank,z,_runtime,_step,tile_size,max_mode_size,run_id,run_name
True,False,7,ex10hs,6,2.7429570845106376e+20,1718175047.0739188,2549.0,1.0,58264.0,1.1660187244415283,0.0,2549.0,2549.0,pkget9yq,graceful-sweep-94
True,True,7,ex10hs,6,2.7429570845106376e+20,1718175035.675876,2549.0,1.0,58264.0,1.1300969123840332,0.0,2549.0,2549.0,qecteady,soft-sweep-93
True,False,7,ex10hs,5,5.419471884099846e+16,1718175025.70895,2550.0,47384.0,58221.0,1.5964701175689697,0.0,2.0,17.0,bxmpcpyn,happy-sweep-92
True,False,7,ex10hs,5,3.76530149466471e+16,1718175026.016785,2550.0,39496.0,58221.0,1.9043049812316895,1.0,3.0,17.0,bxmpcpyn,happy-sweep-92
True,False,7,ex10hs,5,1.884418759090169e+16,1718175026.201772,2550.0,27941.0,58221.0,2.089292049407959,2.0,5.0,17.0,bxmpcpyn,happy-sweep-92
True,False,7,ex10hs,5,1.41242457395209e+16,1718175026.3607087,2550.0,24190.0,58221.0,2.2482287883758545,3.0,6.0,17.0,bxmpcpyn,happy-sweep-92
True,False,7,ex10hs,5,4976705241618289.0,1718175026.4660156,2550.0,14359.0,58221.0,2.3535356521606445,4.0,10.0,17.0,bxmpcpyn,happy-sweep-92
True,False,7,ex10hs,5,1963842268867600.0,1718175026.5338578,2550.0,9020.0,58221.0,2.4213778972625732,5.0,15.0,17.0,bxmpcpyn,happy-sweep-92
True,False,7,ex10hs,5,1338976220416576.0,1718175026.5925078,2550.0,7448.0,58221.0,2.480027914047241,6.0,17.0,17.0,bxmpcpyn,happy-sweep-92
True,False,7,ex10hs,5,-1930108272.0,1718175026.633376,2550.0,4460.0,58221.0,2.5208959579467773,7.0,25.0,25.0,bxmpcpyn,happy-sweep-92
True,False,7,ex10hs,5,983596608.0,1718175026.6678517,2550.0,3493.0,58221.0,2.5553717613220215,8.0,30.0,30.0,bxmpcpyn,happy-sweep-92
True,False,7,ex10hs,5,-1521716160.0,1718175026.698999,2550.0,2841.0,58221.0,2.5865190029144287,9.0,34.0,34.0,bxmpcpyn,happy-sweep-92
True,False,7,ex10hs,5,765972544.0,1718175026.7216656,2550.0,1575.0,58221.0,2.6091856956481934,10.0,50.0,50.0,bxmpcpyn,happy-sweep-92
True,False,7,ex10hs,5,-1884733184.0,1718175026.7924614,2550.0,1584.0,58221.0,2.6799814701080322,11.0,51.0,51.0,bxmpcpyn,happy-sweep-92
True,False,7,ex10hs,5,914286144.0,1718175026.831343,2550.0,824.0,58221.0,2.718863010406494,12.0,75.0,75.0,bxmpcpyn,happy-sweep-92
True,False,7,ex10hs,5,-1953990400.0,1718175026.8664541,2550.0,656.0,58221.0,2.753974199295044,13.0,85.0,85.0,bxmpcpyn,happy-sweep-92
True,False,7,ex10hs,5,1967296576.0,1718175026.8990214,2550.0,483.0,58221.0,2.78654146194458,14.0,102.0,102.0,bxmpcpyn,happy-sweep-92
True,False,7,ex10hs,5,-1146630592.0,1718175026.928053,2550.0,233.0,58221.0,2.81557297706604,15.0,150.0,150.0,bxmpcpyn,happy-sweep-92
True,False,7,ex10hs,5,1055797824.0,1718175026.9564106,2550.0,177.0,58221.0,2.843930721282959,16.0,170.0,170.0,bxmpcpyn,happy-sweep-92
True,False,7,ex10hs,5,-989159872.0,1718175026.9833858,2550.0,88.0,58221.0,2.870905876159668,17.0,255.0,255.0,bxmpcpyn,happy-sweep-92
True,False,7,ex10hs,5,-1600207872.0,1718175027.0077174,2550.0,32.0,58221.0,2.895237445831299,18.0,425.0,425.0,bxmpcpyn,happy-sweep-92
True,False,7,ex10hs,5,-1129905088.0,1718175027.0324833,2550.0,23.0,58221.0,2.9200034141540527,19.0,510.0,510.0,bxmpcpyn,happy-sweep-92
True,False,7,ex10hs,5,-1658601408.0,1718175027.059154,2550.0,9.0,58221.0,2.946674108505249,20.0,850.0,850.0,bxmpcpyn,happy-sweep-92
True,False,7,ex10hs,5,-510627696.0,1718175027.087668,2550.0,4.0,58221.0,2.9751880168914795,21.0,1275.0,1275.0,bxmpcpyn,happy-sweep-92
True,False,7,ex10hs,5,-2042510784.0,1718175027.1202767,2550.0,1.0,58221.0,3.0077967643737793,22.0,2550.0,2550.0,bxmpcpyn,happy-sweep-92
True,True,7,ex10hs,5,7.30426999646569e+16,1718175016.240045,2550.0,55010.0,58221.0,1.579360008239746,0.0,2.0,17.0,c2q9wx17,lyric-sweep-91
True,True,7,ex10hs,5,6.731207332405562e+16,1718175016.57265,2550.0,52808.0,58221.0,1.9119648933410645,1.0,3.0,17.0,c2q9wx17,lyric-sweep-91
True,True,7,ex10hs,5,5.483480162328576e+16,1718175016.7789695,2550.0,47663.0,58221.0,2.1182844638824463,2.0,5.0,17.0,c2q9wx17,lyric-sweep-91
True,True,7,ex10hs,5,4.825493350304314e+16,1718175016.954754,2550.0,44712.0,58221.0,2.2940690517425537,3.0,6.0,17.0,c2q9wx17,lyric-sweep-91
True,True,7,ex10hs,5,2.8638212444041224e+16,1718175017.060379,2550.0,34445.0,58221.0,2.3996939659118652,4.0,10.0,17.0,c2q9wx17,lyric-sweep-91
True,True,7,ex10hs,5,1.2762112900908484e+16,1718175017.1318443,2550.0,22994.0,58221.0,2.4711592197418213,5.0,15.0,17.0,c2q9wx17,lyric-sweep-91
True,True,7,ex10hs,5,9018976105524100.0,1718175017.1968188,2550.0,19330.0,58221.0,2.5361337661743164,6.0,17.0,17.0,c2q9wx17,lyric-sweep-91
True,True,7,ex10hs,5,-1244797564.0,1718175017.2418456,2550.0,10194.0,58221.0,2.581160545349121,7.0,25.0,25.0,c2q9wx17,lyric-sweep-91
True,True,7,ex10hs,5,-192893888.0,1718175017.2805371,2550.0,7191.0,58221.0,2.619852066040039,8.0,30.0,30.0,c2q9wx17,lyric-sweep-91
True,True,7,ex10hs,5,-645384640.0,1718175017.3160129,2550.0,5621.0,58221.0,2.655327796936035,9.0,34.0,34.0,c2q9wx17,lyric-sweep-91
True,True,7,ex10hs,5,-585336768.0,1718175017.3415382,2550.0,2601.0,58221.0,2.6808531284332275,10.0,50.0,50.0,c2q9wx17,lyric-sweep-91
True,True,7,ex10hs,5,-681139824.0,1718175017.3947065,2550.0,2500.0,58221.0,2.7340214252471924,11.0,51.0,51.0,c2q9wx17,lyric-sweep-91
True,True,7,ex10hs,5,830475920.0,1718175017.4308162,2550.0,1156.0,58221.0,2.7701311111450195,12.0,75.0,75.0,c2q9wx17,lyric-sweep-91
True,True,7,ex10hs,5,971256464.0,1718175017.4647095,2550.0,900.0,58221.0,2.8040244579315186,13.0,85.0,85.0,c2q9wx17,lyric-sweep-91
True,True,7,ex10hs,5,1570408000.0,1718175017.4964426,2550.0,625.0,58221.0,2.8357574939727783,14.0,102.0,102.0,c2q9wx17,lyric-sweep-91
True,True,7,ex10hs,5,-973063616.0,1718175017.525827,2550.0,289.0,58221.0,2.8651418685913086,15.0,150.0,150.0,c2q9wx17,lyric-sweep-91
True,True,7,ex10hs,5,-409941440.0,1718175017.5537372,2550.0,225.0,58221.0,2.893052101135254,16.0,170.0,170.0,c2q9wx17,lyric-sweep-91
True,True,7,ex10hs,5,151373584.0,1718175017.5819037,2550.0,100.0,58221.0,2.9212186336517334,17.0,255.0,255.0,c2q9wx17,lyric-sweep-91
True,True,7,ex10hs,5,-1488392176.0,1718175017.60884,2550.0,36.0,58221.0,2.948154926300049,18.0,425.0,425.0,c2q9wx17,lyric-sweep-91
True,True,7,ex10hs,5,605494336.0,1718175017.6350212,2550.0,25.0,58221.0,2.9743361473083496,19.0,510.0,510.0,c2q9wx17,lyric-sweep-91
True,True,7,ex10hs,5,-1658601408.0,1718175017.6597385,2550.0,9.0,58221.0,2.999053478240967,20.0,850.0,850.0,c2q9wx17,lyric-sweep-91
True,True,7,ex10hs,5,-510627696.0,1718175017.6849248,2550.0,4.0,58221.0,3.0242397785186768,21.0,1275.0,1275.0,c2q9wx17,lyric-sweep-91
True,True,7,ex10hs,5,-2042510784.0,1718175017.7089388,2550.0,1.0,58221.0,3.0482537746429443,22.0,2550.0,2550.0,c2q9wx17,lyric-sweep-91
True,False,7,ex10hs,4,2.755895538055688e+20,1718175000.2365892,2551.0,1.0,57992.0,1.1149780750274658,0.0,2551.0,2551.0,3mlrz3l2,morning-sweep-90
True,True,7,ex10hs,4,2.755895538055688e+20,1718174989.623282,2551.0,1.0,57992.0,1.046396017074585,0.0,2551.0,2551.0,lv13z41l,stoic-sweep-89
True,False,6,ex10hs,7,8.346022743467356e+23,1718174979.8560407,2547.0,40307.0,58237.0,1.5353968143463135,0.0,3.0,283.0,ir30chr0,curious-sweep-88
True,False,6,ex10hs,7,1.3310933116892116e+23,1718174979.9614716,2547.0,16097.0,58237.0,1.6408276557922363,1.0,9.0,283.0,ir30chr0,curious-sweep-88
True,False,6,ex10hs,7,2.445776651007797e+18,1718174979.9876554,2547.0,69.0,58237.0,1.6670114994049072,2.0,283.0,283.0,ir30chr0,curious-sweep-88
True,False,6,ex10hs,7,361582897.0,1718174980.0119522,2547.0,9.0,58237.0,1.6913082599639893,3.0,849.0,849.0,ir30chr0,curious-sweep-88
True,False,6,ex10hs,7,-1040721223.0,1718174980.038652,2547.0,1.0,58237.0,1.718008041381836,4.0,2547.0,2547.0,ir30chr0,curious-sweep-88
True,True,6,ex10hs,7,1.4512475278114585e+24,1718174969.633259,2547.0,53151.0,58237.0,1.4353630542755127,0.0,3.0,283.0,pfw0wtw0,generous-sweep-87
True,True,6,ex10hs,7,7.141458355404132e+23,1718174969.7455256,2547.0,37285.0,58237.0,1.5476295948028564,1.0,9.0,283.0,pfw0wtw0,generous-sweep-87
True,True,6,ex10hs,7,3.3704559141487416e+18,1718174969.7716823,2547.0,81.0,58237.0,1.5737862586975098,2.0,283.0,283.0,pfw0wtw0,generous-sweep-87
True,True,6,ex10hs,7,361582897.0,1718174969.796809,2547.0,9.0,58237.0,1.5989129543304443,3.0,849.0,849.0,pfw0wtw0,generous-sweep-87
True,True,6,ex10hs,7,-1040721223.0,1718174969.820679,2547.0,1.0,58237.0,1.6227829456329346,4.0,2547.0,2547.0,pfw0wtw0,generous-sweep-87
True,False,6,ex10hs,6,1.061573912387868e+16,1718174959.3817468,2548.0,46897.0,58264.0,1.6198537349700928,0.0,2.0,13.0,js8j3hdu,classic-sweep-86
True,False,6,ex10hs,6,5159995979604544.0,1718174959.6105285,2548.0,32696.0,58264.0,1.8486354351043701,1.0,4.0,13.0,js8j3hdu,classic-sweep-86
True,False,6,ex10hs,6,2106784663276176.0,1718174959.7470722,2548.0,20892.0,58264.0,1.9851791858673096,2.0,7.0,13.0,js8j3hdu,classic-sweep-86
True,False,6,ex10hs,6,520863584974096.0,1718174959.8209374,2548.0,10388.0,58264.0,2.059044361114502,3.0,13.0,13.0,js8j3hdu,classic-sweep-86
True,False,6,ex10hs,6,21537792.0,1718174959.8900285,2548.0,9708.0,58264.0,2.1281354427337646,4.0,14.0,14.0,js8j3hdu,classic-sweep-86
True,False,6,ex10hs,6,-2075012864.0,1718174959.9306035,2548.0,4298.0,58264.0,2.168710470199585,5.0,26.0,26.0,js8j3hdu,classic-sweep-86
True,False,6,ex10hs,6,2094600192.0,1718174959.966897,2548.0,3839.0,58264.0,2.2050039768218994,6.0,28.0,28.0,js8j3hdu,classic-sweep-86
True,False,6,ex10hs,6,2030023620.0,1718174959.9899657,2548.0,1682.0,58264.0,2.2280726432800293,7.0,49.0,49.0,js8j3hdu,classic-sweep-86
True,False,6,ex10hs,6,-1152872448.0,1718174960.0307176,2548.0,1527.0,58264.0,2.268824577331543,8.0,52.0,52.0,js8j3hdu,classic-sweep-86
True,False,6,ex10hs,6,952624356.0,1718174960.0636497,2548.0,590.0,58264.0,2.3017566204071045,9.0,91.0,91.0,js8j3hdu,classic-sweep-86
True,False,6,ex10hs,6,307575040.0,1718174960.0949073,2548.0,522.0,58264.0,2.3330142498016357,10.0,98.0,98.0,js8j3hdu,classic-sweep-86
True,False,6,ex10hs,6,1995236352.0,1718174960.1216607,2548.0,156.0,58264.0,2.3597676753997803,11.0,182.0,182.0,js8j3hdu,classic-sweep-86
True,False,6,ex10hs,6,-1465085952.0,1718174960.1484206,2548.0,141.0,58264.0,2.3865275382995605,12.0,196.0,196.0,js8j3hdu,classic-sweep-86
True,False,6,ex10hs,6,764252160.0,1718174960.1735904,2548.0,41.0,58264.0,2.4116973876953125,13.0,364.0,364.0,js8j3hdu,classic-sweep-86
True,False,6,ex10hs,6,1964145188.0,1718174960.1960597,2548.0,14.0,58264.0,2.434166669845581,14.0,637.0,637.0,js8j3hdu,classic-sweep-86
True,False,6,ex10hs,6,1847026688.0,1718174960.222903,2548.0,4.0,58264.0,2.461009979248047,15.0,1274.0,1274.0,js8j3hdu,classic-sweep-86
True,False,6,ex10hs,6,-1201827840.0,1718174960.251911,2548.0,1.0,58264.0,2.490017890930176,16.0,2548.0,2548.0,js8j3hdu,classic-sweep-86
True,True,6,ex10hs,6,1.4715474377096024e+16,1718174948.872255,2548.0,55215.0,58264.0,1.5344929695129395,0.0,2.0,13.0,bwomucjz,summer-sweep-85
True,True,6,ex10hs,6,1.2341766186624004e+16,1718174949.138908,2548.0,50566.0,58264.0,1.8011457920074463,1.0,4.0,13.0,bwomucjz,summer-sweep-85
True,True,6,ex10hs,6,9110028253675024.0,1718174949.2838473,2548.0,43444.0,58264.0,1.9460852146148682,2.0,7.0,13.0,bwomucjz,summer-sweep-85
True,True,6,ex10hs,6,3663560098022500.0,1718174949.363771,2548.0,27550.0,58264.0,2.0260088443756104,3.0,13.0,13.0,bwomucjz,summer-sweep-85
True,True,6,ex10hs,6,1371815936.0,1718174949.4410896,2548.0,25584.0,58264.0,2.103327512741089,4.0,14.0,14.0,bwomucjz,summer-sweep-85
True,True,6,ex10hs,6,-1866316800.0,1718174949.4854918,2548.0,9492.0,58264.0,2.1477296352386475,5.0,26.0,26.0,bwomucjz,summer-sweep-85
True,True,6,ex10hs,6,1986662400.0,1718174949.5300303,2548.0,8215.0,58264.0,2.192268133163452,6.0,28.0,28.0,bwomucjz,summer-sweep-85
True,True,6,ex10hs,6,2732288.0,1718174949.558938,2548.0,2704.0,58264.0,2.2211759090423584,7.0,49.0,49.0,bwomucjz,summer-sweep-85
True,True,6,ex10hs,6,-1216901120.0,1718174949.6135478,2548.0,2401.0,58264.0,2.2757856845855713,8.0,52.0,52.0,bwomucjz,summer-sweep-85
True,True,6,ex10hs,6,-1042405120.0,1718174949.6550517,2548.0,784.0,58264.0,2.3172895908355713,9.0,91.0,91.0,bwomucjz,summer-sweep-85
True,True,6,ex10hs,6,10929152.0,1718174949.6957607,2548.0,676.0,58264.0,2.3579986095428467,10.0,98.0,98.0,bwomucjz,summer-sweep-85
True,True,6,ex10hs,6,125346816.0,1718174949.7323654,2548.0,196.0,58264.0,2.3946032524108887,11.0,182.0,182.0,bwomucjz,summer-sweep-85
True,True,6,ex10hs,6,43716608.0,1718174949.7684262,2548.0,169.0,58264.0,2.4306640625,12.0,196.0,196.0,bwomucjz,summer-sweep-85
True,True,6,ex10hs,6,501387264.0,1718174949.8014514,2548.0,49.0,58264.0,2.4636893272399902,13.0,364.0,364.0,bwomucjz,summer-sweep-85
True,True,6,ex10hs,6,461756672.0,1718174949.8318832,2548.0,16.0,58264.0,2.4941210746765137,14.0,637.0,637.0,bwomucjz,summer-sweep-85
True,True,6,ex10hs,6,1847026688.0,1718174949.8621829,2548.0,4.0,58264.0,2.524420738220215,15.0,1274.0,1274.0,bwomucjz,summer-sweep-85
True,True,6,ex10hs,6,-1201827840.0,1718174949.8930562,2548.0,1.0,58264.0,2.5552940368652344,16.0,2548.0,2548.0,bwomucjz,summer-sweep-85
True,False,6,ex10hs,5,2.7429570845106376e+20,1718174938.0704033,2549.0,1.0,58221.0,1.057403326034546,0.0,2549.0,2549.0,wck32y22,misunderstood-sweep-84
True,True,6,ex10hs,5,2.7429570845106376e+20,1718174927.5106695,2549.0,1.0,58221.0,1.0556883811950684,0.0,2549.0,2549.0,8yqid5mg,worldly-sweep-83
True,False,6,ex10hs,4,5.271354993950786e+16,1718174917.3750353,2550.0,46732.0,57992.0,1.4945123195648193,0.0,2.0,17.0,3sbqhi8g,peach-sweep-82
True,False,6,ex10hs,4,3.904221671718915e+16,1718174917.6767466,2550.0,40218.0,57992.0,1.7962236404418945,1.0,3.0,17.0,3sbqhi8g,peach-sweep-82
True,False,6,ex10hs,4,1.824209041473809e+16,1718174917.8615534,2550.0,27491.0,57992.0,1.9810304641723633,2.0,5.0,17.0,3sbqhi8g,peach-sweep-82
True,False,6,ex10hs,4,1.3838433653944384e+16,1718174918.0197926,2550.0,23944.0,57992.0,2.1392695903778076,3.0,6.0,17.0,3sbqhi8g,peach-sweep-82
True,False,6,ex10hs,4,4757358462590449.0,1718174918.1163683,2550.0,14039.0,57992.0,2.2358453273773193,4.0,10.0,17.0,3sbqhi8g,peach-sweep-82
True,False,6,ex10hs,4,1930888114864384.0,1718174918.1845567,2550.0,8944.0,57992.0,2.3040337562561035,5.0,15.0,17.0,3sbqhi8g,peach-sweep-82
True,False,6,ex10hs,4,1355566743992484.0,1718174918.2432215,2550.0,7494.0,57992.0,2.362698554992676,6.0,17.0,17.0,3sbqhi8g,peach-sweep-82
True,False,6,ex10hs,4,-1997330032.0,1718174918.286051,2550.0,4468.0,57992.0,2.4055280685424805,7.0,25.0,25.0,3sbqhi8g,peach-sweep-82
True,False,6,ex10hs,4,-895888832.0,1718174918.3214805,2550.0,3469.0,57992.0,2.440957546234131,8.0,30.0,30.0,3sbqhi8g,peach-sweep-82
True,False,6,ex10hs,4,-1531771328.0,1718174918.3541965,2550.0,2837.0,57992.0,2.4736735820770264,9.0,34.0,34.0,3sbqhi8g,peach-sweep-82
True,False,6,ex10hs,4,-1529870784.0,1718174918.379749,2550.0,1565.0,57992.0,2.4992260932922363,10.0,50.0,50.0,3sbqhi8g,peach-sweep-82
True,False,6,ex10hs,4,-1884733184.0,1718174918.4267795,2550.0,1584.0,57992.0,2.5462565422058105,11.0,51.0,51.0,3sbqhi8g,peach-sweep-82
True,False,6,ex10hs,4,1373630736.0,1718174918.4636707,2550.0,820.0,57992.0,2.5831477642059326,12.0,75.0,75.0,3sbqhi8g,peach-sweep-82
True,False,6,ex10hs,4,-1176578032.0,1718174918.4987018,2550.0,660.0,57992.0,2.6181788444519043,13.0,85.0,85.0,3sbqhi8g,peach-sweep-82
True,False,6,ex10hs,4,1967296576.0,1718174918.5308619,2550.0,483.0,57992.0,2.650338888168335,14.0,102.0,102.0,3sbqhi8g,peach-sweep-82
True,False,6,ex10hs,4,-1146630592.0,1718174918.5582025,2550.0,233.0,57992.0,2.6776795387268066,15.0,150.0,150.0,3sbqhi8g,peach-sweep-82
True,False,6,ex10hs,4,1055797824.0,1718174918.586001,2550.0,177.0,57992.0,2.7054779529571533,16.0,170.0,170.0,3sbqhi8g,peach-sweep-82
True,False,6,ex10hs,4,-989159872.0,1718174918.6116707,2550.0,88.0,57992.0,2.7311477661132812,17.0,255.0,255.0,3sbqhi8g,peach-sweep-82
True,False,6,ex10hs,4,-1600207872.0,1718174918.6345963,2550.0,32.0,57992.0,2.75407338142395,18.0,425.0,425.0,3sbqhi8g,peach-sweep-82
True,False,6,ex10hs,4,-1129905088.0,1718174918.658566,2550.0,23.0,57992.0,2.778043031692505,19.0,510.0,510.0,3sbqhi8g,peach-sweep-82
True,False,6,ex10hs,4,-1658601408.0,1718174918.6836612,2550.0,9.0,57992.0,2.803138256072998,20.0,850.0,850.0,3sbqhi8g,peach-sweep-82
True,False,6,ex10hs,4,-510627696.0,1718174918.7167504,2550.0,4.0,57992.0,2.8362274169921875,21.0,1275.0,1275.0,3sbqhi8g,peach-sweep-82
True,False,6,ex10hs,4,-2042510784.0,1718174918.745932,2550.0,1.0,57992.0,2.8654091358184814,22.0,2550.0,2550.0,3sbqhi8g,peach-sweep-82
True,True,6,ex10hs,4,7.338301419828403e+16,1718174907.9423053,2550.0,55138.0,57992.0,1.5698623657226562,0.0,2.0,17.0,gy0tnfqt,treasured-sweep-81
True,True,6,ex10hs,4,6.776661589956752e+16,1718174908.2691815,2550.0,52986.0,57992.0,1.8967385292053223,1.0,3.0,17.0,gy0tnfqt,treasured-sweep-81
True,True,6,ex10hs,4,5.5088196857145e+16,1718174908.4755187,2550.0,47773.0,57992.0,2.1030757427215576,2.0,5.0,17.0,gy0tnfqt,treasured-sweep-81
True,True,6,ex10hs,4,4.924421852702746e+16,1718174908.6425955,2550.0,45168.0,57992.0,2.2701525688171387,3.0,6.0,17.0,gy0tnfqt,treasured-sweep-81
True,True,6,ex10hs,4,2.890822552520448e+16,1718174908.7483606,2550.0,34607.0,57992.0,2.375917673110962,4.0,10.0,17.0,gy0tnfqt,treasured-sweep-81
True,True,6,ex10hs,4,1.28577547353616e+16,1718174908.8205633,2550.0,23080.0,57992.0,2.448120355606079,5.0,15.0,17.0,gy0tnfqt,treasured-sweep-81
True,True,6,ex10hs,4,9225439215722500.0,1718174908.8828993,2550.0,19550.0,57992.0,2.5104563236236572,6.0,17.0,17.0,gy0tnfqt,treasured-sweep-81
True,True,6,ex10hs,4,-1636589276.0,1718174908.9217498,2550.0,10218.0,57992.0,2.549306869506836,7.0,25.0,25.0,gy0tnfqt,treasured-sweep-81
True,True,6,ex10hs,4,1029849664.0,1718174908.9616218,2550.0,7187.0,57992.0,2.5891788005828857,8.0,30.0,30.0,gy0tnfqt,treasured-sweep-81
True,True,6,ex10hs,4,-812900288.0,1718174909.0008519,2550.0,5615.0,57992.0,2.628408908843994,9.0,34.0,34.0,gy0tnfqt,treasured-sweep-81
True,True,6,ex10hs,4,-585336768.0,1718174909.0267277,2550.0,2601.0,57992.0,2.654284715652466,10.0,50.0,50.0,gy0tnfqt,treasured-sweep-81
True,True,6,ex10hs,4,-681139824.0,1718174909.0833988,2550.0,2500.0,57992.0,2.710955858230591,11.0,51.0,51.0,gy0tnfqt,treasured-sweep-81
True,True,6,ex10hs,4,830475920.0,1718174909.1164212,2550.0,1156.0,57992.0,2.743978261947632,12.0,75.0,75.0,gy0tnfqt,treasured-sweep-81
True,True,6,ex10hs,4,971256464.0,1718174909.148523,2550.0,900.0,57992.0,2.7760801315307617,13.0,85.0,85.0,gy0tnfqt,treasured-sweep-81
True,True,6,ex10hs,4,1570408000.0,1718174909.1769493,2550.0,625.0,57992.0,2.804506301879883,14.0,102.0,102.0,gy0tnfqt,treasured-sweep-81
True,True,6,ex10hs,4,-973063616.0,1718174909.2018101,2550.0,289.0,57992.0,2.829367160797119,15.0,150.0,150.0,gy0tnfqt,treasured-sweep-81
True,True,6,ex10hs,4,-409941440.0,1718174909.2251024,2550.0,225.0,57992.0,2.8526594638824463,16.0,170.0,170.0,gy0tnfqt,treasured-sweep-81
True,True,6,ex10hs,4,151373584.0,1718174909.249692,2550.0,100.0,57992.0,2.877249002456665,17.0,255.0,255.0,gy0tnfqt,treasured-sweep-81
True,True,6,ex10hs,4,-1488392176.0,1718174909.2719343,2550.0,36.0,57992.0,2.899491310119629,18.0,425.0,425.0,gy0tnfqt,treasured-sweep-81
True,True,6,ex10hs,4,605494336.0,1718174909.2964258,2550.0,25.0,57992.0,2.923982858657837,19.0,510.0,510.0,gy0tnfqt,treasured-sweep-81
True,True,6,ex10hs,4,-1658601408.0,1718174909.3209393,2550.0,9.0,57992.0,2.9484963417053223,20.0,850.0,850.0,gy0tnfqt,treasured-sweep-81
True,True,6,ex10hs,4,-510627696.0,1718174909.3418636,2550.0,4.0,57992.0,2.9694206714630127,21.0,1275.0,1275.0,gy0tnfqt,treasured-sweep-81
True,True,6,ex10hs,4,-2042510784.0,1718174909.3617768,2550.0,1.0,57992.0,2.9893338680267334,22.0,2550.0,2550.0,gy0tnfqt,treasured-sweep-81
True,False,5,ex10hs,7,2.0336692689460275e+20,1718174896.542437,2546.0,47415.0,58237.0,1.5586919784545898,0.0,2.0,67.0,9ps6gfcm,misunderstood-sweep-80
True,False,5,ex10hs,7,3.8761521691139814e+18,1718174896.5973914,2546.0,6546.0,58237.0,1.6136462688446045,1.0,19.0,67.0,9ps6gfcm,misunderstood-sweep-80
True,False,5,ex10hs,7,5.58600863029563e+17,1718174896.622014,2546.0,2485.0,58237.0,1.6382689476013184,2.0,38.0,67.0,9ps6gfcm,misunderstood-sweep-80
True,False,5,ex10hs,7,9.374419244290675e+16,1718174896.6620078,2546.0,1018.0,58237.0,1.678262710571289,3.0,67.0,67.0,9ps6gfcm,misunderstood-sweep-80
True,False,5,ex10hs,7,-1608325568.0,1718174896.691555,2546.0,289.0,58237.0,1.7078099250793457,4.0,134.0,134.0,9ps6gfcm,misunderstood-sweep-80
True,False,5,ex10hs,7,-1770809072.0,1718174896.7206247,2546.0,4.0,58237.0,1.736879587173462,5.0,1273.0,1273.0,9ps6gfcm,misunderstood-sweep-80
True,False,5,ex10hs,7,1506698304.0,1718174896.755494,2546.0,1.0,58237.0,1.7717490196228027,6.0,2546.0,2546.0,9ps6gfcm,misunderstood-sweep-80
True,True,5,ex10hs,7,2.781627101188528e+20,1718174886.7096293,2546.0,55453.0,58237.0,1.8537452220916748,0.0,2.0,67.0,i4c2uavn,eager-sweep-79
True,True,5,ex10hs,7,2.462729454551025e+19,1718174886.7697353,2546.0,16500.0,58237.0,1.913851261138916,1.0,19.0,67.0,i4c2uavn,eager-sweep-79
True,True,5,ex10hs,7,1.8228378045517614e+18,1718174886.80225,2546.0,4489.0,58237.0,1.9463658332824707,2.0,38.0,67.0,i4c2uavn,eager-sweep-79
True,True,5,ex10hs,7,1.8861802916233997e+17,1718174886.8397865,2546.0,1444.0,58237.0,1.9839024543762207,3.0,67.0,67.0,i4c2uavn,eager-sweep-79
True,True,5,ex10hs,7,-1982694848.0,1718174886.8691404,2546.0,361.0,58237.0,2.013256311416626,4.0,134.0,134.0,i4c2uavn,eager-sweep-79
True,True,5,ex10hs,7,-1770809072.0,1718174886.8988912,2546.0,4.0,58237.0,2.0430071353912354,5.0,1273.0,1273.0,i4c2uavn,eager-sweep-79
True,True,5,ex10hs,7,1506698304.0,1718174886.9334724,2546.0,1.0,58237.0,2.0775883197784424,6.0,2546.0,2546.0,i4c2uavn,eager-sweep-79
True,False,5,ex10hs,6,7.692203442825336e+23,1718174875.800503,2547.0,38696.0,58264.0,1.4233651161193848,0.0,3.0,283.0,n0nodutk,gentle-sweep-78
True,False,5,ex10hs,6,1.3416989307720207e+23,1718174875.9046924,2547.0,16161.0,58264.0,1.5275545120239258,1.0,9.0,283.0,n0nodutk,gentle-sweep-78
True,False,5,ex10hs,6,2.445776651007797e+18,1718174875.9307249,2547.0,69.0,58264.0,1.5535869598388672,2.0,283.0,283.0,n0nodutk,gentle-sweep-78
True,False,5,ex10hs,6,361582897.0,1718174875.9549596,2547.0,9.0,58264.0,1.5778217315673828,3.0,849.0,849.0,n0nodutk,gentle-sweep-78
True,False,5,ex10hs,6,-1040721223.0,1718174875.981616,2547.0,1.0,58264.0,1.604478120803833,4.0,2547.0,2547.0,n0nodutk,gentle-sweep-78
True,True,5,ex10hs,6,1.4407272273431271e+24,1718174865.4175823,2547.0,52958.0,58264.0,1.4435012340545654,0.0,3.0,283.0,ssh3v0lg,northern-sweep-77
True,True,5,ex10hs,6,7.267659320981018e+23,1718174865.5323038,2547.0,37613.0,58264.0,1.558222770690918,1.0,9.0,283.0,ssh3v0lg,northern-sweep-77
True,True,5,ex10hs,6,3.3704559141487416e+18,1718174865.5589643,2547.0,81.0,58264.0,1.584883213043213,2.0,283.0,283.0,ssh3v0lg,northern-sweep-77
